node,total_fee,capacity,routed_payments,ratio
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,952870,1362481098,248,0.0006993638307340393
0294ac3e099def03c12a37e30fe5364b1223fd60069869142ef96580c8439c2e0a,1386820,4057415408,375,0.0003417988696118246
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,748640,1733657311,253,0.0004318269794439208
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,19358890,13921120783,1703,0.0013906128897064394
035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,12141348,6619676108,1264,0.0018341302205597278
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,6310479,3919153985,756,0.0016101635771782515
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,23581078,20727060631,2196,0.001137695229430238
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,5442092,8734397330,242,0.000623064396361735
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,10941457,18983452358,1368,0.0005763681333437252
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,1363720,1491241407,162,0.0009144864095099527
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,46150,886162689,86,5.207847336935216e-05
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,2582380,6450526948,907,0.00040033628582865973
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,214000,805970426,67,0.00026551842734735777
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,26072398,38081460479,3560,0.0006846480589781374
03263f34611bc9455452cf32ef31ced3a55b9184e65dee52287cdfdc1493d7dc11,933709,1213589732,215,0.0007693778015583936
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,164610,1873396733,112,8.786713305323139e-05
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,219023,879230995,131,0.0002491074600935787
028d98b9969fbed53784a36617eb489a59ab6dc9b9d77fcdca9ff55307cd98e3c4,2675410,1986524023,137,0.0013467795853581781
02c3be1b43f90f089fddeff84014dca38fd0f6ab4224dbf6c18a5e36d55d7917cc,417740,2367150000,48,0.00017647381872716136
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,2352211,4818157452,776,0.0004881972047267998
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,3060701,4225757269,975,0.0007242964527217855
0288be11d147e1525f7f234f304b094d6627d2c70f3313d7ba3696887b261c4447,1872014,2475739331,650,0.0007561434180729587
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,1682500,1488799867,113,0.0011301048833315082
0289b70b52a04e951446674bedb571336295a2890ca0079639ebc067076277d571,33060,345591692,17,9.566202187522495e-05
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,1617894,1511997130,229,0.001070037745375879
023d49fd88692d4d1f366ee8ffa9dfe979c2266b036b440928e86cf3abe28d1894,206742,356552943,38,0.0005798353486034751
02e8f0717f412f455bbcafabc7119f3e3bc1e6c7efeff3df14c98f4da14278dc95,6240,52888494,12,0.00011798407419201612
0357426a790617bb9ffdf3da6ebb24775753b99120d5cfa464de26a9eb8a0e05ee,7590,299255882,45,2.5362909992860225e-05
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,973550,2134898847,215,0.00045601692153614243
030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,1388968,2576114337,260,0.0005391717207775472
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,171240,1386051548,125,0.0001235451886671101
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,324260,1099654733,90,0.00029487437308197355
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,1723824,16172789550,435,0.00010658792007838871
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,631650,963882023,217,0.0006553187889468502
03d06758583bb5154774a6eb221b1276c9e82d65bbaceca806d90e20c108f4b1c7,441856,1591482241,322,0.0002776380336624818
02baf137993ae5da2ba45094e52b4ccf72588b059d32a7401c9759a42d9b68f114,74984,451233905,110,0.0001661754561639157
039311d5a11e1df479bfc695b09127f7920e66dacfb19f0ef20a28a2a7959f0080,24500,834326315,14,2.9365009300947197e-05
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,8270918,1750545611,113,0.004724765780467288
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,2651055,4157281766,444,0.0006376895166648178
02abfbe63425b1ba4f245af72a0a85ba16cd13365704655b2abfc13e53ad338e02,102741,1470570249,83,6.986473449321087e-05
020a1df50b701331a29782093210460b10eee0ac5ef6a01b9c51dff9b8fddf5fb0,182225,283249331,68,0.0006433377948560804
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,94640,887595210,61,0.00010662518108902368
02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,108720,387574885,31,0.00028051353224293677
02a619f265cde5eb77f3cb4e3158a8340a7ce4184a39c42e3a32893f53e2e3f82b,11170,122915719,13,9.087527690416878e-05
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,1454905,5236513957,445,0.00027783846504507654
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,2055848,2871684733,161,0.0007159030991024878
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,210011272980,3129499564,586,67.1069826613339
02b515c74f334dee09821bee299fcbd9668182730c5719b25a8f262b28893198b0,529600,1911765563,276,0.00027702141426218376
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,90340,1468704568,71,6.150998775949882e-05
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,1697450,1983586144,230,0.0008557480627370222
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,71472,1115564802,64,6.406799485952229e-05
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,1279615,8713234849,232,0.00014685877543480408
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,79573,1152223505,42,6.906038598822023e-05
02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774,58030,379593045,60,0.00015287424457421236
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,615540,918376602,82,0.0006702479120869415
03910da61c1b42e135f134ed92a537c758d1edac5436efbec5ee8cec1928e1a095,3600,318908442,33,1.128850643596321e-05
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,1189865,2308133333,188,0.0005155096471196796
021294fff596e497ad2902cd5f19673e9020953d90625d68c22e91b51a45c032d3,24400,380258500,17,6.416687595412069e-05
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,499908,1237508990,145,0.00040396312595676576
03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,14212,1393920424,17,1.019570396939675e-05
03b428ba4b48b524f1fa929203ddc2f0971c2077c2b89bb5b22fd83ed82ac2f7e1,30000,392990054,19,7.63378098113394e-05
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,386020,2878381615,74,0.00013411008394034646
02d2f693212fc525ad1a4d7546c2f24b96a8c002b8567c49fee744569a4abc6c99,150808,177755804,24,0.0008483998643442326
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,1063180,1653460957,131,0.0006430027848549919
03673a51181ab41737b0bcf191ea65cc5a925e42b07449ef915a3ea99323a46adb,187410,195265821,24,0.0009597685813125483
02343c19a39dd11cfc6f7571f36213dd52fb70ee45ee4074913d43891fb59579b5,168505,353919492,60,0.00047611110382131763
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,194518,1566352160,42,0.0001241853556099415
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,1958540,1238190138,84,0.0015817764492645312
02e0af3c70bf42343316513e54683b10c01d906c04a05dfcd9479b90d7beed9129,55000,197495907,15,0.00027848678403244074
