node,total_fee,capacity,routed_payments,ratio
030b252f02de440878ababde3a5c774693019b684a5add55090ac04fc688a72626,6000,266000000,3,2.255639097744361e-05
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,278131,13921120783,90,1.9979066652423858e-05
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,44810,805970426,76,5.5597573502033186e-05
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,3923424,20727060631,1334,0.00018928993694996058
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,318735,2308133333,379,0.00013809210908354402
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,55550,1386051548,72,4.007787450629506e-05
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,357974,1873396733,1307,0.00019108285698072689
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,111670,1850976387,922,6.033032122089411e-05
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,1156441,6450526948,2066,0.00017927853171104992
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,36142,2878381615,17,1.2556361467727066e-05
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,22719,1160212816,124,1.9581752318791832e-05
035d6f5b496f0a8bd3a05fb40b8bf7423afed11a8f2671a1980f6911b1be1685eb,1047000,359566603,698,0.0029118388394931104
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,1083986,4818157452,1826,0.00022497936416545318
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,308720,2718546034,328,0.0001135607034565301
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,362240,1402898221,364,0.00025820832514976866
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,15060,1099654733,51,1.3695207730261276e-05
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,53280,1488799867,239,3.5787214373790646e-05
033d9e73a183c9714545f292875fb90c4372bddc9c2cc302b265d15e7969a5ed60,11360,1267618589,31,8.96168618745303e-06
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,321529,1764777934,479,0.00018219232788752672
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,951435,5236513957,1498,0.00018169244039312698
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,1135310,1491241407,340,0.0007613187205443525
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,7113494,38081460479,825,0.0001867967748748169
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,108540,1016452385,69,0.00010678316230228531
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,27740,1414592628,43,1.9609885878749258e-05
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,148880,1983586144,225,7.505597901575179e-05
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,25000,889244900,72,2.8113740095669933e-05
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,508149,4225757269,807,0.00012025039955033915
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,49450,918376602,137,5.3845012919874016e-05
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,47885,1511997130,82,3.167003365938929e-05
02b515c74f334dee09821bee299fcbd9668182730c5719b25a8f262b28893198b0,34140,1911765563,49,1.7857838147490474e-05
03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8,5650,271242728,7,2.0830051524920512e-05
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,558562,4157281766,430,0.0001343575036381116
02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,70640,387574885,122,0.00018226155185468223
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,199930,8713234849,360,2.294555391479498e-05
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,87960,1750545611,62,5.024719118843913e-05
028d98b9969fbed53784a36617eb489a59ab6dc9b9d77fcdca9ff55307cd98e3c4,28350,1986524023,17,1.4271158904580738e-05
0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,34844,752543310,37,4.6301654053638455e-05
0351f4fdba0020a18cfe0f0260c065a4e2aabdfb693f690db111f11c323c20234a,0,63946629,9,0.0
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,20982,1468704568,65,1.4286058923730399e-05
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,175951,1136461122,79,0.00015482359809225398
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,60880,1362481098,120,4.4683188698446075e-05
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,85101,8734397330,282,9.743202282280418e-06
03dc63047373c13d6512bd2e8d893cb445ea833ea4b6d496249290413d02674851,52200,158000000,87,0.00033037974683544305
0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3,14530,2747327547,31,5.288776001924608e-06
02f4c77dcf12255ccf705c18b8d6b95e4f884910bf61e8aa21242607193a79da1b,2050,490820592,6,4.17667887903122e-06
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,12110,887595210,12,1.3643606751775958e-05
02fe80fb6a2dc0fb6e9bec49c76d048889c91355d4e900fcb026bf095665790325,18051,858987649,126,2.1014271882738093e-05
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,33533,406951897,99,8.240040222739151e-05
03f5dcf253ca5ab4a8a0ad27bc5d8787ca920610902425b060311530cb511e9545,51510,535034710,51,9.627412771033117e-05
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,0,309152514,13,0.0
02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,884,439925697,2,2.0094302424893356e-06
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,43230,913881254,91,4.730373865399366e-05
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,71908,3919153985,174,1.8347837384092984e-05
03a9cecaad78e5fc8a3a77bd124a5cab6dc046e425cf75b9d1645ef9261e31a273,620,113371145,1,5.46876367880028e-06
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,64080,886162689,32,7.23117784075425e-05
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,8890,1566352160,7,5.675607457265549e-06
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,71360,1733657311,119,4.116153725838612e-05
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,204684,1156389095,167,0.000177002706861396
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,153960,1414621170,220,0.00010883479143748428
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,40867,720713510,45,5.6703529811727824e-05
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,401730,2134898847,228,0.00018817284976499872
032f6da91c68ec88aae659492b7a0e87606079696ef961ef35b975eea18895dd93,13130,82500000,13,0.00015915151515151515
02c1c410e5748cad48c58dc810cb88f593c34d8d4a0f67625e4d85d4c247c6f2a6,450,62001190,18,7.257925210790309e-06
02315fe3619ffdea2561bcacecada87b226723f471a59fdbfec18c4e84bcf785b2,48360,170251586,25,0.000284050217306052
024271a1be2d7a3e2a276b241257be734d843885d252f50575e4c7db2691aedd3a,10030,1281805265,10,7.824901546179871e-06
02aace31b8120e29cfc29d991b63fe8614cddd3fbf6148431cc3a68932c363ed29,113120,259435297,112,0.0004360239385622227
035542f0f213a5b6e985dff0e0fd973da01bd77325d44242fc325d0ea8eea3d312,8570,430972547,86,1.9885257331715842e-05
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,43040,1467666642,106,2.932546040656009e-05
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,0,2871684733,48,0.0
02572c2e1b43a78bb060e7d322b033443efc0d8d60fc2b111dd8bb999aa940d1f5,14580,189718947,21,7.685052141892817e-05
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,39570,879230995,102,4.500523778736895e-05
0313b66c1a2f4d1d1612c7f9d717b10272befdb7b003e3cb3744f2bcb607f5b6ab,882,48426136,2,1.821330531099983e-05
02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e,32480,193554428,42,0.0001678080958189187
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,29360,1653460957,58,1.7756693846143234e-05
027c4b3f51b43b5640b79799750d2db6d84a0dbd590b0ba2d1cad79bb72a53c9be,0,84736192,4,0.0
03f3b0ff236bca0cc9cb2c4550ba358462a4892349382e695c538f3e891a6639e5,30,633496996,8,4.7356183516930205e-08
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,33740,1238190138,46,2.7249449793307915e-05
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,18040,16172789550,75,1.1154538271970528e-06
03263f34611bc9455452cf32ef31ced3a55b9184e65dee52287cdfdc1493d7dc11,29470,1213589732,151,2.4283330043863622e-05
03eced7eb38bb00b9b6dc82098e0c2dd52829da892014a7eb08e0a58635c5821be,200,565994153,2,3.5336054081109915e-07
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,42962,1128840229,48,3.8058530247507686e-05
0289b70b52a04e951446674bedb571336295a2890ca0079639ebc067076277d571,6850,345591692,23,1.9821078337728095e-05
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,7530,963882023,44,7.812159393287076e-06
03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,3000,370573167,1,8.095567264858116e-06
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,88000,1171197015,207,7.513680352062714e-05
02ddb472c8edf0624dec5544507b705aae67d42a6cc2db133ba7e843fd5ce90135,9060,295135078,17,3.0697808140583005e-05
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,5130,1115564802,30,4.5985674617941196e-06
03c9b47af55d8c13dc4c764e5d0e6a02b7498160f7533f015bf0c107dec00c008b,28330,312591240,44,9.062953907473543e-05
02abfbe63425b1ba4f245af72a0a85ba16cd13365704655b2abfc13e53ad338e02,0,1470570249,24,0.0
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,1090,745432998,9,1.4622373881012442e-06
026e44acf41fcfa19d092a297a7e8452f6ac5eee677ed0f7f2e5d4c7c632467224,4700,424020015,6,1.1084382420013829e-05
03e81689bfd18d0accb28d720ed222209b1a5f2c6825308772beac75b1fe35d491,8350,415871656,15,2.0078309929349935e-05
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,3020,1014506547,160,2.9768166690796133e-06
032fe854a231aeb2357523ee6ca263ae04ce53eee8a13767ecbb911b69fefd8ace,34000,554548782,17,6.131110752308893e-05
03e5ae51b438167ed927dc18032dda6f029d81982e2f88f58b69cfed016cd8d0fd,90,49804367,1,1.8070704522758013e-06
03a7510e93c0c817fb4521d2c884e1a75cd3adc831e72a3609515325c51d705029,2010,70517646,3,2.8503503931484044e-05
02c73c8ac3f37bb28d9fc3819dc17baecdf24b137d476a2a9e22395d490d842bec,4380,687742508,4,6.368662615805623e-06
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,15082,1152223505,15,1.3089474337706728e-05
0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,12130,892983724,43,1.3583674230550702e-05
0305f5f4013f6c6eeb097bd8607204ec1f31577a05fae35f0d857c54d3b52e4e45,4520,290755171,24,1.554572523836558e-05
036b53093df5a932deac828cca6d663472dbc88322b05eec1d42b26ab9b16caa1c,12340,1730869947,6,7.129362908743137e-06
03fbe1c1baedbc99b2642ae524d9c2a6f12b771a3ab91e0f56ca6efc6f7f7d53b6,22,184012742,1,1.1955693807334276e-07
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,13510,1383907527,5,9.762212963236524e-06
02d2f693212fc525ad1a4d7546c2f24b96a8c002b8567c49fee744569a4abc6c99,2551,177755804,3,1.4351148837874233e-05
03378042dbd7f9671e558df650ff086ba3ba353d6f24d2f9724c522bcb91a617de,7500,143561998,7,5.224223753141134e-05
039311d5a11e1df479bfc695b09127f7920e66dacfb19f0ef20a28a2a7959f0080,14320,834326315,17,1.7163548293451587e-05
036cb1a035eb1c7f125c004ed046d329285bd57e4100f18b577af721659becd832,11,680155649,1,1.6172768712827377e-08
