node,total_fee,capacity,routed_payments,ratio
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,210630,2718546034,160,7.747891606973612e-05
035d6f5b496f0a8bd3a05fb40b8bf7423afed11a8f2671a1980f6911b1be1685eb,658500,359566603,439,0.001831371419108131
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,1247850,6450526948,1508,0.0001934493119801474
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,73659,1467666642,78,5.0187827325437026e-05
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,611860,1238190138,96,0.0004941567383086361
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,275870,1764777934,231,0.00015631995090437253
039ffeb9af0c7ffcb0b0a1b9f099a38c4d922248595936a0cbd1c77d901df6d8d6,70700,635000000,70,0.00011133858267716536
0363749dbdb99321177082935bf7c36978fc46c725c5c452d48d721ab31e7682c2,18880,259175518,7,7.28463866714448e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,970438,4818157452,1020,0.00020141267894787762
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,542774,2308133333,345,0.00023515712556108215
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,3679440,20727060631,1427,0.00017751865860308826
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,788711,3919153985,549,0.00020124521848814266
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,21110,1058742594,19,1.993874632005218e-05
02abfbe63425b1ba4f245af72a0a85ba16cd13365704655b2abfc13e53ad338e02,28210,1470570249,40,1.9183034621557885e-05
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,93998,1156389095,50,8.128578901896338e-05
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,132060,1414621170,161,9.335361494696138e-05
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,931441,5236513957,945,0.00017787425139101945
02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,55190,1135745876,26,4.859361690519579e-05
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,1533473,4225757269,919,0.00036288714717466183
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,8818747,38081460479,2236,0.00023157586103776385
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,378640,2134898847,128,0.000177357349052894
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,592507,8713234849,999,6.800080684936442e-05
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,1575878,13921120783,519,0.00011320051198208184
035360b3bf6a997ed1bb943ccca2b7ef969b1e25a1ee1322d3c8acca7e34468edd,1000,458325826,2,2.1818539197919864e-06
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,147860,1171197015,92,0.00012624690646090828
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,352290,4157281766,301,8.474046740857835e-05
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,230470,1850976387,434,0.00012451266348866718
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,120483,1511997130,66,7.968467506284222e-05
02fe80fb6a2dc0fb6e9bec49c76d048889c91355d4e900fcb026bf095665790325,11000,858987649,45,1.2805772018731319e-05
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,75460,913881254,46,8.257090258686934e-05
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,10843,1566352160,6,6.922453504964043e-06
0289b70b52a04e951446674bedb571336295a2890ca0079639ebc067076277d571,7800,345591692,7,2.2569987012303526e-05
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,170740,1983586144,178,8.607642300610868e-05
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,553970,1873396733,470,0.0002957035155670894
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,21960,745432998,20,2.9459388112571856e-05
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,195271,18983452358,73,1.0286379754192022e-05
02572c2e1b43a78bb060e7d322b033443efc0d8d60fc2b111dd8bb999aa940d1f5,10220,189718947,14,5.386915836086735e-05
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,133793,879230995,71,0.00015217047711108046
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,74050,1386051548,79,5.342514144358504e-05
0230faf7c3b2d0c4551568ee657348b77c48d8d365a31f240a832431bb19307f98,55070,284768142,31,0.0001933853963200701
0317983322379d859c0d43a90c8dcd3e7239b8e0671b00a657ce3924d4498f3754,3310,627724556,22,5.2730134074920594e-06
02b7291fcf57fd64cb9610beedf37eac46212762608813ccf8090520701b94ae62,13000,1289049493,2,1.0084950244808016e-05
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,1513930,1491241407,288,0.0010152145674694238
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,72323,2878381615,184,2.512627221599315e-05
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,111530,1362481098,112,8.185801635245879e-05
020c92d71dfe47d49d322eed910064787973dff96c05a39d75a75d7e8f33aead4c,13630,839995049,20,1.6226286114693515e-05
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,43166,1414592628,34,3.0514792135619698e-05
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,86221,8734397330,108,9.8714309347775e-06
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,72650,1160212816,118,6.261782234958521e-05
03b428ba4b48b524f1fa929203ddc2f0971c2077c2b89bb5b22fd83ed82ac2f7e1,1190,392990054,6,3.0280664558497962e-06
03263f34611bc9455452cf32ef31ced3a55b9184e65dee52287cdfdc1493d7dc11,346900,1213589732,167,0.00028584618908097356
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,259020,1488799867,151,0.00017397905906717817
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,146309,1733657311,197,8.439326450024125e-05
02875ac2c27835990ef62e5755c34264b2c39f51a41525adc5e52a7f94b3a19f8b,9050,243815826,20,3.711818116351479e-05
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,37330,887595210,36,4.205745995407073e-05
03fd105d7df6595d5a36f016b8ff9ca74e5474e29593c4bba85f4d7ad4663bc5ee,41570,136601423,9,0.0003043160099437617
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,105420,805970426,47,0.0001307988439764414
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,35000,889244900,62,3.9359236133937904e-05
035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,331662,6619676108,113,5.0102451326762105e-05
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,263920,1653460957,97,0.00015961671116737473
02315fe3619ffdea2561bcacecada87b226723f471a59fdbfec18c4e84bcf785b2,2280,170251586,7,1.339194572906945e-05
0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,27838,892983724,23,3.1174140414680165e-05
035542f0f213a5b6e985dff0e0fd973da01bd77325d44242fc325d0ea8eea3d312,450,430972547,4,1.0441500349209017e-06
0357426a790617bb9ffdf3da6ebb24775753b99120d5cfa464de26a9eb8a0e05ee,1840,299255882,11,6.148584240693387e-06
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,51670,16172789550,95,3.194872464039452e-06
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,109810,1402898221,137,7.827367542153295e-05
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,48800,1750545611,25,2.787702285124863e-05
021294fff596e497ad2902cd5f19673e9020953d90625d68c22e91b51a45c032d3,21630,380258500,7,5.6882357659329116e-05
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,56626,720713510,50,7.85693610766364e-05
0265c5055ce6b44275e4f0d49ef3f6aa856ead0b9c00abe69a087fd1a5f68c6a77,2710,393963161,5,6.8788157581058705e-06
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,51310,1136461122,15,4.5148926792763616e-05
03f5dcf253ca5ab4a8a0ad27bc5d8787ca920610902425b060311530cb511e9545,13980,535034710,12,2.6129145901580853e-05
02baf137993ae5da2ba45094e52b4ccf72588b059d32a7401c9759a42d9b68f114,8500,451233905,17,1.8837236975798616e-05
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,179070,1016452385,85,0.00017617155770656193
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,34100,1014506547,41,3.3612400137620794e-05
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,138950,963882023,78,0.00014415664644053643
02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,12840,387574885,62,3.312908162251019e-05
030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,7270,2576114337,10,2.8220797095777354e-06
03c9b47af55d8c13dc4c764e5d0e6a02b7498160f7533f015bf0c107dec00c008b,33150,312591240,35,0.00010604903707474335
02ff30e83896d453cfc89ff4dd06d23d793b7246f154c210324adc1d42c849ce74,29750,1026370114,35,2.8985645230897674e-05
03ac61c971d146787a036f75e80a9fbede238a75d0c396f1fe996def00f0ac5dbe,180,420412488,2,4.2815093542130935e-07
0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3,6370,2747327547,11,2.318616870768049e-06
02df5ffe895c778e10f7742a6c5b8a0cefbe9465df58b92fadeb883752c8107c8f,16380,316987780,4,5.167391626263952e-05
03baa70886d9200af0ffbd3f9e18d96008331c858456b16e3a9b41e735c6208fef,480,368774706,3,1.301607708420219e-06
039311d5a11e1df479bfc695b09127f7920e66dacfb19f0ef20a28a2a7959f0080,17600,834326315,14,2.1094863824353903e-05
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,20193,1115564802,45,1.8101144786746328e-05
030ed0e8c35b473e0cdf3b384262688be36a2a7bb61ecf34c836df5b29c81dcd79,8000,216600000,7,3.6934441366574334e-05
03aab7e9327716ee946b8fbfae039b0db85356549e72c5cca113ea67893d0821e5,36331,12401162695,27,2.9296446545813177e-06
03e81689bfd18d0accb28d720ed222209b1a5f2c6825308772beac75b1fe35d491,6000,415871656,6,1.442752809294606e-05
0256bf97644dd1d839aadd76e2351c1b6bb8173bb9f5ea4affb07075f880e52302,2702,637284710,5,4.239863215924324e-06
031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,440,199715307,4,2.2031360871102382e-06
028f4a60dd133875e8776d5ac36e87097cf59e6e3a1d74fcd14c900270dda57c06,40,293231178,4,1.3641114247407894e-07
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,91760,918376602,69,9.99154375233092e-05
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,59830,1099654733,50,5.440798662028766e-05
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,26310,1237508990,20,2.126045161094143e-05
021f98b9898720f8633c93faf0aa54ab399d277464e502d1111b233c2cf4064828,5751,730412489,6,7.873633168394523e-06
032f6da91c68ec88aae659492b7a0e87606079696ef961ef35b975eea18895dd93,11110,82500000,11,0.00013466666666666667
02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774,1129,379593045,5,2.974237844637011e-06
0276dfcb25dfd2f765cee20cef749479967aced11191c230e82efa1bda0ea3d355,10354,517564735,21,2.0005226978998096e-05
028d98b9969fbed53784a36617eb489a59ab6dc9b9d77fcdca9ff55307cd98e3c4,8090,1986524023,9,4.072440054252493e-06
0372bd00e7c43efd583623d8fa688141b91e00d0ad65b29b630bf7188804da50aa,3020,163278214,3,1.849603768938825e-05
02dfe525d9c5b4bb52a55aa3d67115fa4a6326599c686dbd1083cffe0f45c114f8,3000,575260093,2,5.215032359284481e-06
033a77a503c4d33806b41320d53837ab818c937649e30a53a190614c79556d195f,0,180582160,1,0.0
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,3102,1485701102,13,2.0879031427143682e-06
030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,8150,235105840,11,3.466523843048731e-05
020fbf0a7cbe80ef61de8f12ff53a653ac0e48be287de00e1c4b784486be5c1cf2,1500,853339803,3,1.7577991729983794e-06
035b710d2c8d25993ddcbe031c0fee5434d5e6fb7a6ed5d438404daa99199537b8,137620,364123881,44,0.00037794829501995776
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,3930,1128840229,6,3.4814492777967786e-06
033d9e73a183c9714545f292875fb90c4372bddc9c2cc302b265d15e7969a5ed60,520,1267618589,6,4.1021802970735703e-07
02ddb472c8edf0624dec5544507b705aae67d42a6cc2db133ba7e843fd5ce90135,3000,295135078,12,1.0164837132643378e-05
0294fd62bc6f4ad2804dfb01237baaf8b8dd5646cf60639e6586c5a1d9d4ed01f4,9960,594227321,11,1.6761262311599434e-05
03ef1f35c48695828f614ac685fd5eead1005641cac453ed31052b0ef6cb959a60,720,431391279,8,1.6690184411447038e-06
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,11300,1468704568,19,7.693855010873773e-06
0349cb2f33d5542432b016405a22dfda18617d87abe4718e61c45909b8a5449329,20000,155000711,20,0.0001290316661837764
02d4b432058ec31e38f6f35d22a487b7db04c4bf70f201f601b66f7b4358242b03,9070,620106319,8,1.4626524068689582e-05
02b515c74f334dee09821bee299fcbd9668182730c5719b25a8f262b28893198b0,43670,1911765563,37,2.2842758989481808e-05
031b301307574bbe9b9ac7b79cbe1700e31e544513eae0b5d7497483083f99e581,17012,54000000,3,0.000315037037037037
038306422b8217fe516bbd80cd8bf3a90c85cbf3689c6b1f28d239c97c88f7134b,600,71715981,1,8.366336089023171e-06
02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e,1160,193554428,11,5.9931462792470966e-06
03f94b8e82c3c9be8f8d1e3bcb595e2855b72f23b92967c26f7d65be9a75184c12,11860,497007204,6,2.3862833183399894e-05
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,21020,406951897,11,5.165229638922165e-05
0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,11020,752543310,10,1.4643675458359997e-05
