node,total_fee,capacity,routed_payments,ratio
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,658520,1873396733,2101,0.00035151123539404615
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,328850,1850976387,1598,0.0001776629903599089
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,486792,6450526948,2685,7.546546257758538e-05
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,154516,3919153985,353,3.942585583301596e-05
03263f34611bc9455452cf32ef31ced3a55b9184e65dee52287cdfdc1493d7dc11,41010,1213589732,259,3.379230964027306e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,1252856,4818157452,2758,0.00026002803197723313
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,1895817,20727060631,1129,9.146579120652354e-05
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,5670703,38081460479,1157,0.0001489098088327549
02ddb472c8edf0624dec5544507b705aae67d42a6cc2db133ba7e843fd5ce90135,54590,295135078,101,0.00018496615302366736
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,85781,1160212816,166,7.393557355773943e-05
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,11810,1566352160,29,7.539811481474255e-06
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,699675,4225757269,1428,0.00016557387361853225
02b515c74f334dee09821bee299fcbd9668182730c5719b25a8f262b28893198b0,8610,1911765563,22,4.503690288514733e-06
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,156980,2134898847,380,7.353041584175815e-05
02c197ffa4c2aa4105dd4c4b7279ba1b9061b22910ebbfa759b0001bed9ee48a16,2920,1407795032,12,2.0741655806610347e-06
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,84740,1733657311,410,4.8879325494333524e-05
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,106774,1468704568,238,7.269944025938373e-05
