node,total_fee,capacity,routed_payments,ratio
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,423174,1873396733,1088,0.00022588594959399878
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,189597,1136461122,222,0.00016683104800482564
03c9b47af55d8c13dc4c764e5d0e6a02b7498160f7533f015bf0c107dec00c008b,26630,312591240,38,8.519112691705628e-05
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,49621,1362481098,118,3.6419587818751524e-05
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,442626,1764777934,714,0.00025081115956428315
02a98e8c590a1b5602049d6b21d8f4c8861970aa310762f42eae1b2be88372e924,640240,292642984,200,0.002187785236634957
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,155645,1386051548,166,0.0001122938033759189
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,3385810,20727060631,981,0.00016335215399216246
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,467891,6450526948,1348,7.253531436607216e-05
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,323180,2134898847,277,0.00015137953746808126
024271a1be2d7a3e2a276b241257be734d843885d252f50575e4c7db2691aedd3a,7270,1281805265,30,5.671688358995779e-06
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,299972,5236513957,576,5.72846749695009e-05
02fc6bf390208dda96f489491b5c79830c39dfc07c998cc5f469ce3801cd01c5b2,12500,51557327,56,0.00024244856603989573
02ddb472c8edf0624dec5544507b705aae67d42a6cc2db133ba7e843fd5ce90135,70545,295135078,84,0.00023902614517410905
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,13530,1099654733,43,1.2303861924995689e-05
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,114398,1156389095,339,9.892691006395213e-05
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,1130811,4157281766,853,0.00027200730276409174
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,1776618,4818157452,2699,0.0003687339024718946
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,385510,1402898221,524,0.00027479541582510855
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,5153509,38081460479,882,0.0001353285545033626
035d6f5b496f0a8bd3a05fb40b8bf7423afed11a8f2671a1980f6911b1be1685eb,1014000,359566603,676,0.0028200616840936142
03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,24659,1393920424,203,1.7690392920162852e-05
03cfea6e01d8735d29863d0ecc0f637e5da25c3afb1894e6cb1c25cc9c52dbceef,6060,84066298,6,7.208596243883608e-05
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,59950,1414621170,130,4.237883701401132e-05
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,227661,4225757269,320,5.3874604126013754e-05
025e9497188d33af48bb15cfc3cd6d7c549eed05b5f54d45615d3cb7ec3b562588,1900,326000860,8,5.828205483875104e-06
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,413967,2718546034,586,0.00015227514812059275
03eefcc2c803a4aad64d92a5633d8c6f75d6b72827d099d9cb31a82a0615dcc767,21510,155098850,342,0.00013868574783114124
03c1f2781c735c0538745657447f546f50d401ae44cbd9d0fbbe6538337be14ba3,0,79657654,238,0.0
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,28570,1850976387,299,1.5435096957830613e-05
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,17170,1733657311,191,9.90391808753489e-06
02b515c74f334dee09821bee299fcbd9668182730c5719b25a8f262b28893198b0,47410,1911765563,69,2.4799065804701912e-05
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,14374,1485701102,26,9.674893543964e-06
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,26736,1468704568,86,1.8203797130152316e-05
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,24271,889244900,49,2.7293943434480198e-05
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,37429,8713234849,42,4.2956491645919134e-06
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,47080,1016452385,44,4.631795910440015e-05
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,27020,1414592628,71,1.9100905423352738e-05
03f94b8e82c3c9be8f8d1e3bcb595e2855b72f23b92967c26f7d65be9a75184c12,3070,497007204,3,6.176972839210596e-06
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,2020,1014506547,64,1.9911157852784166e-06
039174f846626c6053ba80f5443d0db33da384f1dde135bf7080ba1eec465019c3,0,274870364,100,0.0
03263f34611bc9455452cf32ef31ced3a55b9184e65dee52287cdfdc1493d7dc11,61420,1213589732,229,5.061018429908733e-05
0294ac3e099def03c12a37e30fe5364b1223fd60069869142ef96580c8439c2e0a,0,4057415408,7,0.0
03e81689bfd18d0accb28d720ed222209b1a5f2c6825308772beac75b1fe35d491,9581,415871656,14,2.3038357776419367e-05
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,867,2871684733,77,3.019133646659952e-07
02aace31b8120e29cfc29d991b63fe8614cddd3fbf6148431cc3a68932c363ed29,144430,259435297,143,0.0005567091358428379
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,6270,1488799867,146,4.211445835654417e-06
02fe80fb6a2dc0fb6e9bec49c76d048889c91355d4e900fcb026bf095665790325,19294,858987649,154,2.2461324120854736e-05
035b710d2c8d25993ddcbe031c0fee5434d5e6fb7a6ed5d438404daa99199537b8,0,364123881,23,0.0
03820714a3f891c7c3ae5e00dbdd77f06ceccc24ddd8c99fadef13ec2eec462cce,1890,215969523,13,8.751234774917755e-06
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,10390,879230995,68,1.1817144822106732e-05
03d28ac32e13a26bc2bc4c2e24adde07d8db2c27557de8047767e41537304bc64d,30840,225875626,37,0.00013653531612127108
02d3db7c13440cf6b4d636208acceb0d07c60e4e14aacd2aa87c0e91ee827422e3,19840,110567679,28,0.0001794376094301482
033a77a503c4d33806b41320d53837ab818c937649e30a53a190614c79556d195f,12500,180582160,29,6.922056973955788e-05
0285d50bc04a6a7eaeb37c4964d5f1322b1136c8cea2f242d3c52302226043cbe4,2560,294459895,12,8.693883423411531e-06
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,70118,1128840229,141,6.211507899759656e-05
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,85100,2308133333,64,3.686962047785651e-05
02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,54220,387574885,114,0.00013989554560533507
02459b759a62bc3ebfe98a320da237944cc4f35456384bd8fdefa7d0340c75f46f,2090,574219179,2,3.639725171910359e-06
0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,4500,892983724,30,5.039285576049312e-06
02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e,89240,193554428,109,0.0004610589430689749
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,375580,1491241407,141,0.00025185727692176403
03676f530adb4df9f7f4981a8fb216571f2ce36c34cbefe77815c33d5aec4f2638,2000,146040574,4,1.3694824289036278e-05
0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3,80950,2747327547,79,2.946499775332395e-05
03b428ba4b48b524f1fa929203ddc2f0971c2077c2b89bb5b22fd83ed82ac2f7e1,2110,392990054,8,5.369092623397538e-06
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,142800,13921120783,30,1.0257794772844906e-05
