node,total_fee,capacity,routed_payments,ratio
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,108868,4825657452,233,2.256024201528841e-05
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,8520,2134898847,31,3.990821397450499e-06
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,19950,8713234849,59,2.289620370130345e-06
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,405440,38131460479,120,1.063269003880107e-05
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,11480,1983586144,24,5.787497575905632e-06
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,123236,13336109551,149,9.240775919597873e-06
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,58020,1973396733,187,2.940108242289261e-05
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,9910,8734397330,42,1.1345945948625629e-06
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,62190,4175757269,140,1.4893107044723676e-05
02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,9050,387574885,13,2.33503262214733e-05
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,1060,16172789550,3,6.554218718563613e-08
0325bb9bda523a85dc834b190289b7e25e8d92615ab2f2abffbe97983f0bb12ffb,110,364120566,4,3.0209773979094607e-07
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,36830,6550526948,318,5.622448436952831e-06
03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,2160,1398920424,12,1.5440477978181267e-06
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,20960,1764777934,51,1.1876848410322429e-05
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,70550,5336513957,147,1.3220240885430144e-05
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,8080,868376602,33,9.304718691625917e-06
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,288199,20727060631,140,1.3904479999878087e-05
035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,5934,6619676108,11,8.964184807816582e-07
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,42210,2308183333,31,1.8287108912245145e-05
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,3000,1488799867,32,2.015045854380104e-06
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,14811,1479704568,33,1.0009430477070745e-05
02fe80fb6a2dc0fb6e9bec49c76d048889c91355d4e900fcb026bf095665790325,6400,858987649,32,7.450630992716404e-06
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,73800,4061781766,74,1.8169366118524253e-05
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,3681,1119064802,12,3.2893537473623444e-06
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,46700,1750545611,44,2.667739686789572e-05
03f3b0ff236bca0cc9cb2c4550ba358462a4892349382e695c538f3e891a6639e5,70,633496996,4,1.1049776153950381e-07
028d98b9969fbed53784a36617eb489a59ab6dc9b9d77fcdca9ff55307cd98e3c4,1180,2036524023,4,5.794186499512753e-07
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,6940,879230995,25,7.893261315247422e-06
03e81689bfd18d0accb28d720ed222209b1a5f2c6825308772beac75b1fe35d491,730,415871656,4,1.7553492513084373e-06
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,35310,2733546034,83,1.2917287494270163e-05
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,19850,2878381615,11,6.896236376912795e-06
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,25627,1131389095,39,2.2650916570837198e-05
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,22220,1414621170,34,1.5707385462073922e-05
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,12550,1386051548,23,9.054497300702124e-06
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,3070,1800976387,108,1.70463090030508e-06
02de223c6d19fce250030f9569dc1dfbf3221987cbce358a060ad83e8ba5149242,200,176075246,2,1.1358780097913367e-06
0305f5f4013f6c6eeb097bd8607204ec1f31577a05fae35f0d857c54d3b52e4e45,2540,290755171,4,8.735872147223136e-06
0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,100,882983724,3,1.1325237066317658e-07
031f2669adab71548fad4432277a0d90233e3bc07ac29cfb0b3e01bd3fb26cb9fa,4200,354224584,6,1.1856884557735835e-05
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,24220,1402898221,40,1.726426025598332e-05
026a8cfab2f7cddf7621171f7abf79b7825e5d284ab3729853272c58a0f2ac96fe,2250,51295028,3,4.386390041545547e-05
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,18540,19033452358,19,9.740744690601232e-07
02459b759a62bc3ebfe98a320da237944cc4f35456384bd8fdefa7d0340c75f46f,90,574219179,1,1.5673457678082883e-07
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,1000,1014506547,26,9.857008838011965e-07
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,5000,889244900,5,5.622748019133986e-06
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,90,1033492344,1,8.708337369163908e-08
03f5dcf253ca5ab4a8a0ad27bc5d8787ca920610902425b060311530cb511e9545,8080,537534710,8,1.5031587448557508e-05
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,4480,1049654733,16,4.268070117871797e-06
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,180,1144670100,4,1.5725054755951082e-07
029221ee9b72b7b1be2cb09610839bef2ea286ba1d7da9fc184731abb789a8fed0,2578,209050499,6,1.2331948559472225e-05
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,260,720713510,3,3.607536092947668e-07
02b56712f65c281a1eacee0bb034699a716535a1c8ae1c912e232893d4ad27d3a7,2000,258279386,1,7.743552557461941e-06
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,10363,3919153985,34,2.644193119143289e-06
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,15130,1172736641,23,1.2901447325035016e-05
0377f626255c4b6938becd925bcc422cf2662bfa03df7008b5dfd7356db50d2bef,250,838214060,5,2.9825316936344397e-07
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,8320,1511997130,18,5.5026559475016995e-06
