node,total_fee,capacity,routed_payments,ratio
02fe80fb6a2dc0fb6e9bec49c76d048889c91355d4e900fcb026bf095665790325,8289,846487649,33,9.79222793125479e-06
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,49810,4065131766,60,1.2252985356243923e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,115098,4770657452,252,2.412623441487033e-05
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,27060,2633546034,72,1.0275119420980663e-05
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,18170,1402898221,32,1.2951759242411927e-05
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,45830,1873396733,176,2.4463584884451702e-05
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,14990,1900976387,129,7.885421461576523e-06
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,71262,12960868729,394,5.4982425553428345e-06
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,10530,1462481098,22,7.200093057202712e-06
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,55440,1764777934,60,3.141471736012765e-05
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,30,1563799867,32,1.9184040511240176e-08
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,13933,8636189553,40,1.6133272567135836e-06
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,67561,4175757269,117,1.6179340811200776e-05
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,5480,4019153985,27,1.3634710241140463e-06
03263f34611bc9455452cf32ef31ced3a55b9184e65dee52287cdfdc1493d7dc11,3500,1163589732,25,3.007933040096645e-06
033d9e73a183c9714545f292875fb90c4372bddc9c2cc302b265d15e7969a5ed60,2310,1262618589,12,1.82953111899733e-06
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,10200,1333551548,18,7.64874819822113e-06
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,13750,8684397330,53,1.5832992754144288e-06
03dc63047373c13d6512bd2e8d893cb445ea833ea4b6d496249290413d02674851,600,158000000,1,3.79746835443038e-06
02a04446caa81636d60d63b066f2814cbd3a6b5c258e3172cbdded7a16e2cfff4c,1800,625489058,2,2.877748182766772e-06
02572c2e1b43a78bb060e7d322b033443efc0d8d60fc2b111dd8bb999aa940d1f5,2510,189718947,5,1.3230096622874466e-05
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,9280,954230995,31,9.725108541459608e-06
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,19450,6625526948,165,2.935615559736155e-06
