node,total_fee,capacity,routed_payments,ratio
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,42730,1850976387,162,2.3085113510959123e-05
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,35920,6450526948,289,5.568537313240289e-06
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,1010,1014506547,27,9.955578926392083e-07
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,102138,4826546060,259,2.1161716625159482e-05
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,67467,4234145877,153,1.593402824557431e-05
02fe80fb6a2dc0fb6e9bec49c76d048889c91355d4e900fcb026bf095665790325,4530,850599042,34,5.3256584786983575e-06
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,61580,4107281766,75,1.4992884225708122e-05
03224c97588dda56a63e881c4f522ffd746a2f3b3cbfe4790e38c64ce263d6f6f9,680,800708346,4,8.49248048177582e-07
03263f34611bc9455452cf32ef31ced3a55b9184e65dee52287cdfdc1493d7dc11,3700,1213589732,24,3.04880628307755e-06
021f1beed0a32fb740e9c8ea12702dd4371b444a6464368d93a2957b95f8cd2db1,2270,157733259,6,1.4391384634993182e-05
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,181045,18848003148,90,9.605526833711881e-06
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,14503,1394440156,19,1.0400589754674277e-05
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,18413,1164777703,39,1.5808166616321294e-05
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,12322,1477093176,31,8.342060067847744e-06
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,82170,1873396733,217,4.3861504908474716e-05
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,32791,2308133333,40,1.420671827367089e-05
02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e,13209,201943036,18,6.540953459766743e-05
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,94035,20735449239,125,4.534987350220293e-06
0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,7420,760931918,10,9.751200895215963e-06
0305f5f4013f6c6eeb097bd8607204ec1f31577a05fae35f0d857c54d3b52e4e45,2410,290755171,5,8.288760580632976e-06
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,13851,8734397330,43,1.5857991658366656e-06
024271a1be2d7a3e2a276b241257be734d843885d252f50575e4c7db2691aedd3a,2070,1281805265,6,1.6149098903880693e-06
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,5090,1488799867,32,3.418861132931576e-06
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,1010,1171197015,17,8.623655858617434e-07
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,13380,1128840229,15,1.185287311372033e-05
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,86073,38089849087,102,2.2597359155559523e-06
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,2020,1491241407,12,1.3545761206186787e-06
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,2020,16156178158,4,1.2502956950866277e-07
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,0,1653460957,10,0.0
03ef1f35c48695828f614ac685fd5eead1005641cac453ed31052b0ef6cb959a60,180,429891279,2,4.187105177353458e-07
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,17414,8721623457,43,1.9966466204205906e-06
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,77705,5236513957,148,1.4839070541600774e-05
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,2690,1239190138,13,2.1707726018071327e-06
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,84040,1750545611,50,4.800788935284703e-05
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,9620,2043287455,31,4.708099184213902e-06
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,2020,1571352160,2,1.285517054305637e-06
025e9497188d33af48bb15cfc3cd6d7c549eed05b5f54d45615d3cb7ec3b562588,1010,324500860,2,3.1124724908279135e-06
