node,total_fee,capacity,routed_payments,ratio
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,26891,8703234849,51,3.0897706963623726e-06
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,163821,20902060631,118,7.837552617038909e-06
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,154579,4770707452,270,3.240169336629447e-05
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,35871,6550526948,295,5.47604800113861e-06
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,5500,889245363,21,6.185019600715084e-06
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,3322,1237508990,6,2.684424943046272e-06
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,40300,15470439446,109,2.604968019212917e-06
02254f26976d6487f7664aa941e006642ac3f3974d20c19f4117069e5803418dbe,1170,145339748,3,8.050103403234193e-06
02bce4f7ae5b2d51c18575b3f277e296d9df800a54d749d7a3145c9e40237e4011,20,993099107,2,2.013897692488812e-08
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,48070,1764777934,46,2.7238554536459882e-05
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,55835,5336513957,136,1.0462822818398186e-05
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,9983,3919153985,48,2.5472334177754946e-06
03263f34611bc9455452cf32ef31ced3a55b9184e65dee52287cdfdc1493d7dc11,9330,1213589732,25,7.6879358435442e-06
021f1beed0a32fb740e9c8ea12702dd4371b444a6464368d93a2957b95f8cd2db1,2060,157733259,6,1.3060023060830816e-05
032312e5e15e89211df36e473d76af60672e3efebfe42a9b2113acbb456050b502,3150,67321775,3,4.679021015117323e-05
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,30580,2134898847,29,1.432386365422961e-05
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,5050,918376602,18,5.498833473111502e-06
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,77560,4132281766,89,1.876929125166534e-05
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,12000,1014506547,31,1.1828410605614357e-05
0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3,8090,2753720117,22,2.9378439551850796e-06
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,71140,1860896733,190,3.822888112942912e-05
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,13060,1851026387,132,7.055545016387711e-06
