node,total_fee,capacity,routed_payments,ratio
02fe80fb6a2dc0fb6e9bec49c76d048889c91355d4e900fcb026bf095665790325,3470,846487649,21,4.099291943715058e-06
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,104600,4157281766,95,2.516067129619715e-05
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,55590,1714777934,51,3.2418191824014925e-05
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,50962,5237233360,103,9.730710185501453e-06
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,9899,1512366227,18,6.545372293611791e-06
02572c2e1b43a78bb060e7d322b033443efc0d8d60fc2b111dd8bb999aa940d1f5,2420,189718947,4,1.2755710688189726e-05
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,7890,879704351,31,8.968922332862259e-06
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,77990,6451246351,281,1.2089136851503254e-05
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,13070,1738657311,33,7.51729505136507e-06
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,97331,4819012220,253,2.0197292631061225e-05
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,16221,1156389095,33,1.4027285513272675e-05
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,55212,4225757269,132,1.3065587180085615e-05
02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,5830,387574885,10,1.5042254350407663e-05
02f97f34b35a34142321a3a0c1ad4ef576be6895fdfe4ef72ff45ccef406f14a54,100,134230985,1,7.449844758272465e-07
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,23083,1128840229,17,2.0448420783558023e-05
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,224575,20739910631,164,1.0828156591201852e-05
03f5dcf253ca5ab4a8a0ad27bc5d8787ca920610902425b060311530cb511e9545,9090,475034710,9,1.913544380788511e-05
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,73110,1750545611,45,4.176412173472925e-05
03c9b47af55d8c13dc4c764e5d0e6a02b7498160f7533f015bf0c107dec00c008b,8270,312591240,10,2.6456275614121497e-05
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,11110,1363200501,22,8.149938319308174e-06
03263f34611bc9455452cf32ef31ced3a55b9184e65dee52287cdfdc1493d7dc11,3460,1213589732,22,2.8510458755265737e-06
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,470,745432998,6,6.305060297317292e-07
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,1849,984382023,13,1.878335805407125e-06
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,78830,1873396733,214,4.207864709669054e-05
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,33670,1851449743,157,1.8185748831314617e-05
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,6060,918992013,26,6.594181357700222e-06
0256bf97644dd1d839aadd76e2351c1b6bb8173bb9f5ea4affb07075f880e52302,1053,637284710,3,1.6523227114612558e-06
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,1010,1654960957,8,6.1028630054866e-07
03ef1f35c48695828f614ac685fd5eead1005641cac453ed31052b0ef6cb959a60,90,431391279,1,2.0862730514308798e-07
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,6120,554676620,5,1.1033455853971274e-05
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,78192,13817695776,50,5.658830623251377e-06
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,34494,8713234849,62,3.958805265527625e-06
03f3b0ff236bca0cc9cb2c4550ba358462a4892349382e695c538f3e891a6639e5,300,633496996,6,4.7356183516930203e-07
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,406116,38086460479,135,1.0663001888136153e-05
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,2728,406951897,6,6.7034949833395175e-06
024271a1be2d7a3e2a276b241257be734d843885d252f50575e4c7db2691aedd3a,4040,1281805265,6,3.15180481022599e-06
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,18160,1467666642,26,1.237338199310249e-05
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,1130,2880073341,2,3.923511196446299e-07
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,5200,1238805549,9,4.197591788475271e-06
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,25130,1415094526,34,1.775853099441641e-05
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,8290,2134898847,31,3.883087955970028e-06
0372bd00e7c43efd583623d8fa688141b91e00d0ad65b29b630bf7188804da50aa,1110,163278214,2,6.79821252821886e-06
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,25280,1402898221,43,1.801983894596442e-05
035542f0f213a5b6e985dff0e0fd973da01bd77325d44242fc325d0ea8eea3d312,640,430972547,7,1.4850133829986159e-06
0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,11030,752543310,7,1.4656963730100797e-05
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,7060,1490299867,25,4.737301637295255e-06
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,4000,1016006547,24,3.936982504503487e-06
