node,total_fee,capacity,routed_payments,ratio
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,48465,4225757269,124,1.1468950276803038e-05
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,92780,1864896733,190,4.975074402685438e-05
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,11570,1850976387,141,6.250755050826048e-06
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,57770,5336513957,178,1.0825419077977313e-05
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,70830,4167281766,84,1.6996690883224526e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,112159,4825657452,265,2.3242221627959846e-05
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,30550,2683546034,70,1.1384190773304245e-05
021744d86987a91958461117cd9e7c0e3160f7b86de11f5998018f4b4984a5c330,0,189817797,2,0.0
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,28977,1156389095,34,2.505817473140388e-05
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,26500,1414621170,37,1.8732930456568807e-05
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,34680,6550526948,304,5.294230567296339e-06
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,1000,1014506547,21,9.857008838011965e-07
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,15670,1402898221,26,1.1169734030192344e-05
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,38320,1764777934,52,2.1713780108948258e-05
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,1530,745432998,6,2.052498352105416e-06
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,4860,1013882023,13,4.793457118037884e-06
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,56890,15978467455,186,3.560416551851343e-06
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,51440,1136461122,26,4.526331697953148e-05
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,149080,1750545611,45,8.516201980869152e-05
02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,20020,387574885,30,5.165453380706028e-05
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,10780,1467666642,30,7.3449921743196505e-06
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,22000,805970426,25,2.7296286923560145e-05
03c9b47af55d8c13dc4c764e5d0e6a02b7498160f7533f015bf0c107dec00c008b,380,312591240,9,1.2156450705400446e-06
