node,total_fee,capacity,routed_payments,ratio
0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3,7831,2750716155,18,2.84689497524691e-06
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,3410,406951897,21,8.379368729174397e-06
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,36700,20702060631,86,1.7727703852361499e-06
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,492933,38081460479,118,1.2944172670893954e-05
03b4b86f2301fe2b9ca478ee5980d812de2071a21a9f8f5bb49b88e29a034e1a9b,10,229411142,1,4.3589861908276454e-08
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,156208,13903455196,194,1.1235192820626399e-05
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,125956,2626934642,293,4.794790018228402e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,112295,4818157452,515,2.3306627298654746e-05
03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,3617,1377309032,41,2.6261353958796953e-06
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,27760,1873396733,120,1.4818003848840916e-05
02d56b8002151db347eb1c946c6e42db156df44539a4b857c02b0c0b3c0a48ed03,0,57250000,2,0.0
03f94b8e82c3c9be8f8d1e3bcb595e2855b72f23b92967c26f7d65be9a75184c12,1010,497007204,1,2.032163702802183e-06
02b20c736785ce8e801d50ae0bb6f6daa534a992445b44f4b6255ebedebd84c037,5640,99861157,5,5.647841632758171e-05
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,215010,4165670374,189,5.1614741613254684e-05
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,12050,2134898847,28,5.644295521042079e-06
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,29900,1764777934,78,1.694264157770232e-05
