node,total_fee,capacity,routed_payments,ratio
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,51500,1016452385,11,5.0666416607404586e-05
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,82530,5336513957,159,1.5465152094607367e-05
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,105970,20645966487,334,5.132721690056282e-06
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,17574,8713234849,38,2.0169317486050467e-06
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,506502,38059764620,170,1.3308069691367418e-05
0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3,13801,2772327547,27,4.978127499737317e-06
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,30790,1983586144,35,1.5522391146527387e-05
035352d5960c7f86263e079f29707144088709332e781246b306370ca7e0a64183,60,367319371,3,1.63345591703085e-07
035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,12560,6669676108,18,1.88314991562106e-06
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,9596,1128869249,14,8.500541589294369e-06
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,84811,6550526948,277,1.2947202671365913e-05
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,7740,805970426,23,9.603330035834343e-06
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,31170,1764777934,50,1.76622788621064e-05
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,40780,2733546034,87,1.4918351289049482e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,146455,4828157452,246,3.0333517797629605e-05
