node,total_fee,capacity,routed_payments,ratio
025831866bd91f0d492e26217cf8a1c60cae8c57a32265a9f7d41f080706e24bd2,7703,1168013499,10,6.594958026251373e-06
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,1091956,18858018847,763,5.7904067699757983e-05
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,477991,4207281766,474,0.00011361040847388779
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,91842,4815657452,496,1.907153922708039e-05
02b7291fcf57fd64cb9610beedf37eac46212762608813ccf8090520701b94ae62,1020,1289049493,15,7.912807115157059e-07
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,59605,4275757269,116,1.3940220702458215e-05
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,0,2034898847,28,0.0
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,61210,1477898221,77,4.141692515103176e-05
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,22980,1873396733,75,1.2266488776886321e-05
032d31a00d3c5bf2dd60353078d689d40afd73ac6080b0af2dfecb3007cc376e5a,4007,164769228,4,2.4318861286404765e-05
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,42811,2743546034,66,1.560425794554027e-05
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,14040,2308133333,5,6.082837503044717e-06
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,56191,5286513957,139,1.0629121658819447e-05
03d06758583bb5154774a6eb221b1276c9e82d65bbaceca806d90e20c108f4b1c7,33681,1691482241,40,1.9912121560370553e-05
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,15170,20577060631,37,7.372287165809246e-07
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,1100,1160212816,4,9.481019213288883e-07
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,622,1156389095,27,5.378812397050493e-07
0288be11d147e1525f7f234f304b094d6627d2c70f3313d7ba3696887b261c4447,14052,2525739331,45,5.563519492107081e-06
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,234129,13971120783,50,1.675806856418328e-05
0261239197442bda65c9933359bbcba72e89f3e77ca87edd7be2e4bf7ba9218117,3080,704277422,9,4.373276643248688e-06
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,4130,6450526948,19,6.402577701470599e-07
035352d5960c7f86263e079f29707144088709332e781246b306370ca7e0a64183,20,354499895,1,5.6417506132124524e-08
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,2122,750432998,9,2.827700814936712e-06
02bce4f7ae5b2d51c18575b3f277e296d9df800a54d749d7a3145c9e40237e4011,2018,963099107,4,2.0953191476689843e-06
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,16681,1128072515,38,1.4787169954229405e-05
02875ac2c27835990ef62e5755c34264b2c39f51a41525adc5e52a7f94b3a19f8b,2020,243015826,4,8.312215847209885e-06
