node,total_fee,capacity,routed_payments,ratio
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,18231,1133072515,27,1.6089879296030757e-05
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,2020,891162689,8,2.2667017200492335e-06
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,24640,1883396733,99,1.3082745429186215e-05
03d80f73824f7a881f4b3db3553b111d5defb99f6a8ab504b6e92723b335835b13,2000,35050000,2,5.7061340941512125e-05
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,7230,747932998,10,9.666641289170664e-06
02ddb472c8edf0624dec5544507b705aae67d42a6cc2db133ba7e843fd5ce90135,3001,300135078,24,9.998831259570399e-06
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,28101,1419592628,39,1.979511547590257e-05
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,106643,4275757269,199,2.494131291623608e-05
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,145290,18738458231,582,7.753572797127955e-06
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,189025,4868157452,694,3.8828859145125284e-05
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,3030,6475526948,44,4.679155880797981e-07
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,12010,1186197015,3,1.012479364568288e-05
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,15140,1407898221,61,1.0753618247522454e-05
033d9e73a183c9714545f292875fb90c4372bddc9c2cc302b265d15e7969a5ed60,6190,1277618589,26,4.8449514223528565e-06
027ecdd3c509f7db2d8ade67381bb2e8ed88ccbfab8805d24076c4a0fd131f71ff,0,207893589,2,0.0
03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,1936,1398920424,26,1.3839243224888394e-06
03c1f2781c735c0538745657447f546f50d401ae44cbd9d0fbbe6538337be14ba3,0,79657654,35,0.0
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,123743,38181460479,89,3.2409184574817217e-06
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,35490,20827060631,40,1.704033066825329e-06
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,14250,1153889095,42,1.2349540403620853e-05
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,38550,4112281766,108,9.374357642204423e-06
03d6f80df785288de2fe5de19f24ba8a1db3d20647a88d0a903be9de3e7bb8fce1,1000,269348751,3,3.712658760389054e-06
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,2520,2144898847,37,1.1748805793451015e-06
