node,total_fee,capacity,routed_payments,ratio
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,54890,1877396733,186,2.9237293873569344e-05
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,14131,8734397330,47,1.6178563289609358e-06
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,102561,4823157452,266,2.1264286107324035e-05
029a0f8111f0bcb94003413838451dfc1d0faed030ef46ff84d96c0dc5be3d1415,0,220607172,3,0.0
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,23146,8713234849,45,2.65641870110461e-06
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,128240,20727060631,119,6.187080854494172e-06
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,51735,4225757269,117,1.2242776076971117e-05
02fe80fb6a2dc0fb6e9bec49c76d048889c91355d4e900fcb026bf095665790325,5950,858987649,29,6.9267585010410316e-06
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,71860,4167281766,84,1.724385439599766e-05
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,44229,1764777934,63,2.5062076733785817e-05
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,38770,2733546034,81,1.4183042655136057e-05
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,29650,1800976387,139,1.6463291919884568e-05
02de5965c0de62f0a3a6464b7c1848510661d43df96caba5e868ed7520cc3fa437,0,151603424,2,0.0
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,56941,5336513957,153,1.0670074220514215e-05
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,46853,1143889095,45,4.095939038565623e-05
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,33420,1414621170,50,2.3624699466359605e-05
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,59670,6550526948,292,9.109190829024585e-06
03aee568d90684e97f754a0d01133ff6412c5530a7665856abd0cec1f3f1fabb86,90,82057521,1,1.0967916030512304e-06
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,74341,18884108547,103,3.93669628698518e-06
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,9010,919072722,22,9.803359173138423e-06
03355e6b094ea452ea33a453503d19581778f784af4558c1ba620a5aec9de0e40c,1240,532071279,3,2.3305148181095486e-06
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,3030,1488799867,28,2.0351963129239048e-06
0336bcab33a15ba931790d007b6bc1f604af31f461e7a3de6f608d266cc1973f2f,2406,125801772,1,1.9125326787924738e-05
02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e,4140,168554428,6,2.456179911215385e-05
