node,total_fee,capacity,routed_payments,ratio
03910da61c1b42e135f134ed92a537c758d1edac5436efbec5ee8cec1928e1a095,13211,318908442,3,4.142568292375277e-05
0207ed361128e101a16605fd8e7b491e2d28f7db1677363c9712a3907523a414d2,510,166784757,10,3.0578333966094997e-06
02fc6bf390208dda96f489491b5c79830c39dfc07c998cc5f469ce3801cd01c5b2,5000,51557327,13,9.69794264159583e-05
02ddb472c8edf0624dec5544507b705aae67d42a6cc2db133ba7e843fd5ce90135,19770,295135078,31,6.698627670411986e-05
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,72620,2718546034,188,2.6712808645417257e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,168874,4818157452,481,3.504949800465757e-05
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,235340,4157281766,216,5.660910499853764e-05
039174f846626c6053ba80f5443d0db33da384f1dde135bf7080ba1eec465019c3,7500,274870364,23,2.728558979897884e-05
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,562372,38081460479,106,1.476760588817542e-05
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,16190,5236513957,36,3.091751522662847e-06
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,0,1467666642,6,0.0
030751b547f0e59c40086bd6a2b5efbaaccfa850aa5af5118253070ee123787193,7250,86111959,7,8.419271938755916e-05
03ae641aa89c4d2c0034b31bad23a4f80f841d593ddd52f7f35cf7896d0ef8a594,12,138458597,3,8.666850784281744e-08
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,6934,1468704568,48,4.721167313752101e-06
033a77a503c4d33806b41320d53837ab818c937649e30a53a190614c79556d195f,2500,180582160,2,1.3844113947911577e-05
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,45228,1873396733,126,2.4142243446519346e-05
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,9069,886162689,10,1.0234012459082444e-05
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,101211,1136461122,68,8.905803994586628e-05
0231d05027b5df80ebde034b45df8a893ccfd12848fc8bc4f6f2f944ac7de95b70,3030,647145983,3,4.682096589634552e-06
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,20310,1402898221,52,1.4477172824071889e-05
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,30921,1156389095,61,2.6739269795691043e-05
03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8,3130,271242728,14,1.1539479871327647e-05
02abfbe63425b1ba4f245af72a0a85ba16cd13365704655b2abfc13e53ad338e02,0,1470570249,1,0.0
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,73420,1750545611,45,4.194120937989087e-05
02242c641dac85a44b04eeddccda2f34bd9dc0f08e2f8db5c9c061c3e5852ac556,0,317665821,5,0.0
03b9aacb265dc5ebde04b91b28f7c8bb6ba0af146e5f37426915742daf8f195a09,4030,658387339,5,6.121016856309869e-06
02159f4a5a9204cceb648e7a051864fafb1b42d7e4a09102e6667bb726618c80a0,30,55802003,1,5.376151103393189e-07
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,3750,406951897,37,9.21484830920938e-06
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,85930,20727060631,102,4.145788036702154e-06
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,37030,2134898847,37,1.7345084078355868e-05
03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,270,209602975,2,1.288149655318585e-06
03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,7892,1393920424,43,5.661729223647562e-06
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,37990,1764777934,85,2.15267877437094e-05
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,23461,1414592628,32,1.658498675563577e-05
0392cdd6a22ea90bb08017304c785b44774f3056230a033022fe1e98bcffae7042,0,77055375,2,0.0
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,36050,6450526948,53,5.5886907055209465e-06
038398286d47300a40381620e2f738c43a572fb770f42fba34e42f8fa9712e61ca,6060,108687500,6,5.5756181713628526e-05
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,11040,1152223505,8,9.581474385909182e-06
03c1f2781c735c0538745657447f546f50d401ae44cbd9d0fbbe6538337be14ba3,0,79657654,13,0.0
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,100,361074195,1,2.7695138945058093e-07
0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,11130,752543310,11,1.4789846447508781e-05
0376bd2f87ea8376ae5b451f85a4210e4df5ce81b949054288def4c7867640923c,3030,60283563,4,5.0262457114553763e-05
0288f320d25b20df0578af737ea951c1c3adcc4e8cd908d5a291bddc49981a1cdf,80,237940181,2,3.362189591677246e-07
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,16441,1128840229,63,1.4564505744594615e-05
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,3310,1485701102,10,2.2279043850369306e-06
03378042dbd7f9671e558df650ff086ba3ba353d6f24d2f9724c522bcb91a617de,1210,143561998,7,8.428414321734363e-06
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,8020,1016452385,6,7.89018759594922e-06
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,800,284756481,4,2.809418058512951e-06
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,1090,720713510,3,1.5123901312742146e-06
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,10510,8713234849,9,1.2062110320837055e-06
033d9e73a183c9714545f292875fb90c4372bddc9c2cc302b265d15e7969a5ed60,14490,1267618589,40,1.1430883173960775e-05
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,30800,182033991,8,0.0001691991689618012
0360a41eb8c3fe09782ef6c984acbb003b0e1ebc4fe10ae01bab0e80d76618c8f4,10100,66053821,10,0.0001529056131362938
0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3,19520,2747327547,26,7.1050865490411795e-06
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,420,1237508990,9,3.393914738348689e-07
033fc997c1622281b143fce0cce0711f18fdc8129684840b835d6a4c5ef9d49ddf,4040,176876640,4,2.2840777617666187e-05
03a121848cf24eec9ff5bf0fc0b2212965ec1be10a0520b59db9e23b76bd1f8067,0,81300000,8,0.0
021ecaf18c177e308009b9bdbf0d6784536e027759f797d64300787a24e6528a7c,1100,128108731,1,8.586456140916734e-06
02315fe3619ffdea2561bcacecada87b226723f471a59fdbfec18c4e84bcf785b2,3900,170251586,5,2.2907275589197743e-05
0283a2c4416a4803590d46fc104a8df50455c84cb25e9efe494b3ad4739bb5b3f7,1010,91938657,4,1.0985585747679565e-05
